latitude,longitude,acq_date,frp,satellite,confidence
29.8066,75.8234,2025-11-09,249.5,VIIRS,70
29.8068,76.0608,2025-11-09,544.6,MODIS,50
30.079,76.0199,2025-11-09,498.2,MODIS,90
29.8286,76.7143,2025-11-09,83.3,MODIS,90
29.8037,77.1191,2025-11-09,13.5,VIIRS,70
30.5523,74.0332,2025-11-09,70.6,MODIS,70
30.27,74.2957,2025-11-09,490.5,MODIS,90
30.4538,74.3359,2025-11-09,169.5,MODIS,70
30.5252,74.4842,2025-11-09,161.9,VIIRS,70
30.6336,74.9825,2025-11-09,558.0,VIIRS,90
30.3516,74.9545,2025-11-09,877.7,VIIRS,100
30.6859,75.0339,2025-11-09,1171.1,MODIS,100
30.5968,74.9589,2025-11-09,790.8,VIIRS,70
30.2811,75.2263,2025-11-09,1205.0,MODIS,90
30.7092,75.2215,2025-11-09,396.0,MODIS,90
30.3059,74.9257,2025-11-09,475.9,MODIS,50
30.5441,75.1065,2025-11-09,520.8,MODIS,90
30.694,75.6557,2025-11-09,1073.6,MODIS,70
30.5995,75.594,2025-11-09,1601.1,VIIRS,70
30.6743,75.6046,2025-11-09,1481.2,MODIS,90
30.3135,75.3133,2025-11-09,890.7,MODIS,50
30.6426,75.6176,2025-11-09,1672.9,MODIS,70
30.4982,75.6528,2025-11-09,1584.8,VIIRS,100
30.6438,75.616,2025-11-09,1640.6,MODIS,50
30.657,75.2857,2025-11-09,1643.7,VIIRS,100
30.708,75.3701,2025-11-09,779.2,MODIS,50
30.3607,75.7089,2025-11-09,1285.1,MODIS,50
30.3949,75.5361,2025-11-09,1401.7,MODIS,90
30.2848,76.1322,2025-11-09,457.3,MODIS,90
30.3141,76.1889,2025-11-09,1031.2,MODIS,100
30.3481,75.9259,2025-11-09,502.1,MODIS,100
30.4643,75.8237,2025-11-09,799.0,VIIRS,90
30.4238,75.9453,2025-11-09,359.8,VIIRS,70
30.7175,75.8655,2025-11-09,381.0,MODIS,90
30.5838,76.1349,2025-11-09,333.1,VIIRS,70
30.5801,76.0552,2025-11-09,672.0,MODIS,70
30.6775,76.3232,2025-11-09,331.2,MODIS,50
30.3681,76.3362,2025-11-09,252.9,MODIS,70
30.6299,76.2779,2025-11-09,193.3,MODIS,90
30.4357,77.2007,2025-11-09,91.1,VIIRS,90
30.8334,73.883,2025-11-09,88.7,MODIS,50
30.8677,74.5985,2025-11-09,266.3,MODIS,100
31.044,74.6218,2025-11-09,259.5,MODIS,100
31.1623,74.4518,2025-11-09,143.8,MODIS,70
30.9933,74.8926,2025-11-09,1048.7,MODIS,90
30.9954,74.8193,2025-11-09,807.8,VIIRS,90
31.1958,74.8002,2025-11-09,1131.2,VIIRS,70
30.7904,74.9936,2025-11-09,500.4,MODIS,90
30.82,75.2064,2025-11-09,1304.7,MODIS,100
30.8014,74.9865,2025-11-09,553.3,VIIRS,90
31.1458,74.972,2025-11-09,870.5,VIIRS,100
31.0361,74.8865,2025-11-09,1157.3,MODIS,90
31.1904,75.3991,2025-11-09,1224.2,MODIS,90
31.0006,75.3249,2025-11-09,947.3,MODIS,90
31.1666,75.5696,2025-11-09,1276.3,MODIS,70
30.9449,75.671,2025-11-09,630.6,VIIRS,90
30.9249,75.277,2025-11-09,874.7,MODIS,90
30.9593,75.3223,2025-11-09,1879.3,MODIS,70
30.7969,75.5152,2025-11-09,1134.4,MODIS,90
31.1263,75.4989,2025-11-09,1831.4,MODIS,90
31.0866,75.7114,2025-11-09,987.6,MODIS,70
31.0085,75.5116,2025-11-09,696.9,MODIS,100
30.8138,75.4598,2025-11-09,1455.6,MODIS,90
30.914,75.8427,2025-11-09,584.8,VIIRS,90
31.1611,75.9995,2025-11-09,1351.5,MODIS,70
30.9106,76.148,2025-11-09,994.0,VIIRS,100
30.8104,76.0327,2025-11-09,812.7,VIIRS,70
30.7991,75.8269,2025-11-09,356.1,MODIS,70
30.8625,75.9325,2025-11-09,353.9,VIIRS,70
30.9303,75.8777,2025-11-09,412.8,MODIS,90
31.063,75.9608,2025-11-09,497.2,VIIRS,100
31.0946,76.2714,2025-11-09,483.2,VIIRS,100
30.8368,76.5456,2025-11-09,334.0,VIIRS,90
30.9884,76.3946,2025-11-09,533.1,MODIS,70
30.9142,76.7811,2025-11-09,60.5,VIIRS,100
31.5099,73.9276,2025-11-09,32.3,VIIRS,90
31.5721,74.2735,2025-11-09,90.4,MODIS,90
31.5707,75.0093,2025-11-09,716.5,MODIS,50
31.6649,75.1967,2025-11-09,578.5,MODIS,100
31.6189,74.9565,2025-11-09,722.1,MODIS,90
31.6733,75.1119,2025-11-09,688.4,MODIS,70
31.5055,75.6455,2025-11-09,964.0,MODIS,90
31.602,75.526,2025-11-09,1028.0,VIIRS,100
31.5029,75.7092,2025-11-09,284.2,VIIRS,70
31.2865,75.5407,2025-11-09,696.6,MODIS,70
31.5551,75.5354,2025-11-09,511.0,MODIS,90
31.4449,75.4848,2025-11-09,282.3,VIIRS,100
31.4604,75.9059,2025-11-09,484.4,MODIS,70
31.7276,76.0194,2025-11-09,596.1,VIIRS,90
31.6894,75.8473,2025-11-09,608.2,MODIS,70
31.4416,75.9344,2025-11-09,218.3,VIIRS,100
31.4301,76.3538,2025-11-09,144.3,MODIS,70
31.553,77.0918,2025-11-09,61.2,MODIS,90
32.0242,74.5921,2025-11-09,39.1,MODIS,50
32.027,74.9956,2025-11-09,157.0,MODIS,70
31.9825,75.4162,2025-11-09,291.0,MODIS,90
31.826,75.2939,2025-11-09,137.0,MODIS,90
32.0583,75.9494,2025-11-09,95.5,VIIRS,70
31.8028,76.4706,2025-11-09,58.0,MODIS,90
32.2985,75.3044,2025-11-09,33.9,MODIS,90
29.5744,74.2942,2025-11-10,50.7,MODIS,70
29.7214,74.8599,2025-11-10,71.6,VIIRS,90
29.6466,75.3814,2025-11-10,95.2,VIIRS,100
29.6698,75.8851,2025-11-10,149.0,VIIRS,70
29.5313,76.44,2025-11-10,26.5,MODIS,90
30.1436,74.0008,2025-11-10,50.2,VIIRS,90
30.1756,74.5454,2025-11-10,148.7,VIIRS,70
29.9995,74.8524,2025-11-10,344.8,VIIRS,90
30.131,75.0367,2025-11-10,293.9,MODIS,100
29.7948,75.0384,2025-11-10,214.5,MODIS,50
29.9737,75.0458,2025-11-10,442.6,MODIS,90
29.9433,75.4326,2025-11-10,629.9,VIIRS,100
29.9691,75.4614,2025-11-10,764.9,VIIRS,90
30.1377,75.4509,2025-11-10,771.2,MODIS,100
30.1369,75.5974,2025-11-10,656.6,MODIS,70
30.1713,75.5236,2025-11-10,251.3,VIIRS,90
30.2194,75.8181,2025-11-10,219.2,VIIRS,90
29.8603,76.007,2025-11-10,226.7,VIIRS,90
29.9485,76.1629,2025-11-10,584.8,MODIS,100
30.1329,76.2096,2025-11-10,410.1,MODIS,50
29.8786,76.5825,2025-11-10,181.7,MODIS,70
29.9343,76.8084,2025-11-10,38.4,VIIRS,70
30.5625,74.0544,2025-11-10,103.7,MODIS,90
30.4247,74.2758,2025-11-10,289.9,VIIRS,70
30.6856,74.5435,2025-11-10,427.5,VIIRS,90
30.314,74.5682,2025-11-10,248.8,MODIS,90
30.3661,74.8578,2025-11-10,1042.0,VIIRS,70
30.4027,74.8801,2025-11-10,393.4,VIIRS,90
30.6582,74.9715,2025-11-10,532.2,MODIS,70
30.6601,75.0677,2025-11-10,1200.1,MODIS,70
30.3876,74.9464,2025-11-10,1268.7,VIIRS,100
30.4023,75.0494,2025-11-10,681.4,MODIS,50
30.5845,75.1293,2025-11-10,688.0,VIIRS,50
30.5835,75.3484,2025-11-10,1160.0,VIIRS,90
30.3491,75.5822,2025-11-10,1710.2,MODIS,90
30.6689,75.3677,2025-11-10,447.5,VIIRS,90
30.4682,75.5681,2025-11-10,508.0,MODIS,90
30.6869,75.4578,2025-11-10,1704.3,MODIS,50
30.4703,75.6096,2025-11-10,1384.0,VIIRS,70
30.6016,75.5728,2025-11-10,1066.4,MODIS,70
30.5594,75.4908,2025-11-10,1713.5,VIIRS,70
30.441,75.5999,2025-11-10,559.5,MODIS,70
30.3385,75.5005,2025-11-10,1343.3,VIIRS,90
30.7232,76.1953,2025-11-10,343.0,VIIRS,90
30.3736,75.8503,2025-11-10,325.4,MODIS,90
30.3134,75.8929,2025-11-10,504.0,MODIS,50
30.5228,76.1462,2025-11-10,1240.7,MODIS,70
30.3952,76.0236,2025-11-10,624.3,MODIS,50
30.54,76.1046,2025-11-10,925.8,MODIS,50
30.3498,75.9783,2025-11-10,1227.9,MODIS,100
30.3503,76.4548,2025-11-10,276.9,MODIS,50
30.6261,76.5516,2025-11-10,419.9,MODIS,90
30.3685,76.2769,2025-11-10,349.0,MODIS,70
30.3268,76.8367,2025-11-10,60.1,MODIS,90
31.0457,73.8514,2025-11-10,70.1,MODIS,70
31.0983,74.3705,2025-11-10,177.1,MODIS,70
30.9143,74.7062,2025-11-10,157.3,VIIRS,70
31.1973,74.534,2025-11-10,527.2,MODIS,70
31.2032,74.8503,2025-11-10,620.7,MODIS,100
31.1792,74.9721,2025-11-10,687.1,MODIS,90
30.9838,74.9381,2025-11-10,1152.7,MODIS,70
30.9566,75.06,2025-11-10,994.8,VIIRS,70
31.0155,74.824,2025-11-10,662.1,VIIRS,100
31.0879,74.92,2025-11-10,855.4,VIIRS,90
31.1067,74.9578,2025-11-10,573.4,VIIRS,70
30.9986,74.9308,2025-11-10,650.7,VIIRS,90
30.9677,75.5191,2025-11-10,549.2,VIIRS,70
30.8838,75.3044,2025-11-10,1204.5,VIIRS,100
30.8145,75.4274,2025-11-10,603.4,VIIRS,100
31.2023,75.5937,2025-11-10,1506.0,VIIRS,70
30.8659,75.4207,2025-11-10,875.8,VIIRS,90
31.0851,75.5772,2025-11-10,1637.8,VIIRS,90
31.1584,75.5408,2025-11-10,1737.4,MODIS,70
30.7971,75.6051,2025-11-10,1615.2,MODIS,90
31.0597,75.6234,2025-11-10,600.8,VIIRS,50
30.9366,75.3938,2025-11-10,1613.0,MODIS,50
30.9322,75.3436,2025-11-10,900.3,VIIRS,100
31.0042,75.8668,2025-11-10,1237.4,MODIS,70
31.0331,76.126,2025-11-10,1261.4,VIIRS,70
30.9839,75.887,2025-11-10,865.3,MODIS,100
31.0014,76.0221,2025-11-10,798.8,VIIRS,90
31.1586,75.8731,2025-11-10,897.4,MODIS,90
31.1342,75.898,2025-11-10,1105.1,MODIS,90
30.9509,75.9409,2025-11-10,680.4,VIIRS,90
31.2158,76.1148,2025-11-10,1248.0,MODIS,90
31.0131,76.6425,2025-11-10,292.0,VIIRS,90
30.79,76.378,2025-11-10,144.8,MODIS,90
31.0354,76.4716,2025-11-10,326.1,MODIS,70
30.7832,76.8579,2025-11-10,97.8,MODIS,100
31.4129,73.8724,2025-11-10,43.9,MODIS,50
31.482,74.3757,2025-11-10,109.0,MODIS,90
31.4082,75.1324,2025-11-10,289.5,MODIS,70
31.3706,74.9965,2025-11-10,400.7,MODIS,70
31.6965,75.2151,2025-11-10,582.3,VIIRS,90
31.5634,75.1149,2025-11-10,758.2,MODIS,70
31.711,75.4646,2025-11-10,287.7,VIIRS,90
31.4985,75.3726,2025-11-10,507.7,VIIRS,50
31.5865,75.7081,2025-11-10,576.2,VIIRS,90
31.5119,75.421,2025-11-10,973.5,MODIS,90
31.417,75.3589,2025-11-10,601.0,VIIRS,70
31.725,75.3725,2025-11-10,1024.1,MODIS,100
31.726,76.1994,2025-11-10,443.9,VIIRS,100
31.3468,75.9558,2025-11-10,259.2,MODIS,90
31.2912,76.1288,2025-11-10,318.3,VIIRS,100
31.3105,75.8876,2025-11-10,344.2,VIIRS,90
31.2788,76.5303,2025-11-10,256.0,VIIRS,90
31.6902,77.1609,2025-11-10,29.2,VIIRS,100
32.162,74.613,2025-11-10,42.9,VIIRS,90
31.9543,75.0014,2025-11-10,106.1,VIIRS,90
32.137,75.5327,2025-11-10,262.3,VIIRS,90
32.1119,75.3256,2025-11-10,106.1,MODIS,70
32.0713,76.097,2025-11-10,79.4,VIIRS,70
32.1331,76.7056,2025-11-10,28.3,MODIS,100
32.6596,75.5493,2025-11-10,41.5,VIIRS,90
9.7235,78.1881,2025-11-11,50.9,VIIRS,50
29.722,74.4101,2025-11-11,21.4,VIIRS,70
29.5725,75.1181,2025-11-11,49.6,MODIS,70
29.4348,75.5162,2025-11-11,194.1,VIIRS,70
29.5181,75.9017,2025-11-11,82.9,MODIS,90
29.6084,76.4441,2025-11-11,64.5,VIIRS,100
29.869,73.8507,2025-11-11,38.3,MODIS,70
30.1935,74.5426,2025-11-11,219.4,MODIS,90
30.0075,74.937,2025-11-11,594.9,VIIRS,70
30.1873,74.8155,2025-11-11,612.3,VIIRS,70
30.0858,74.8399,2025-11-11,198.1,VIIRS,70
30.0569,75.4457,2025-11-11,344.8,MODIS,70
29.9753,75.2996,2025-11-11,788.7,VIIRS,70
29.8476,75.6417,2025-11-11,546.3,MODIS,100
30.0527,75.4345,2025-11-11,714.3,MODIS,90
29.9335,75.5901,2025-11-11,255.4,VIIRS,90
29.8666,76.1787,2025-11-11,358.4,VIIRS,90
30.0187,75.8136,2025-11-11,462.0,MODIS,70
30.1555,76.1072,2025-11-11,448.3,VIIRS,90
30.1243,76.4495,2025-11-11,242.8,VIIRS,90
29.9405,77.0633,2025-11-11,15.4,MODIS,100
30.4193,73.9603,2025-11-11,95.5,VIIRS,100
30.4816,74.6216,2025-11-11,292.7,VIIRS,90
30.3971,74.6824,2025-11-11,213.6,VIIRS,70
30.4677,74.5058,2025-11-11,374.0,VIIRS,90
30.2979,74.9942,2025-11-11,1202.5,VIIRS,90
30.5985,74.8338,2025-11-11,1017.8,VIIRS,90
30.7072,74.8548,2025-11-11,375.2,MODIS,70
30.6817,74.9356,2025-11-11,326.1,MODIS,70
30.3441,75.1407,2025-11-11,1151.5,MODIS,70
30.4742,74.7931,2025-11-11,619.5,MODIS,70
30.29,75.1109,2025-11-11,917.3,MODIS,70
30.4301,75.4926,2025-11-11,1184.6,MODIS,70
30.3652,75.5892,2025-11-11,812.9,MODIS,70
30.3854,75.4309,2025-11-11,1408.9,VIIRS,100
30.6858,75.3304,2025-11-11,1679.0,VIIRS,90
30.4341,75.4516,2025-11-11,1689.3,VIIRS,90
30.5807,75.545,2025-11-11,657.8,VIIRS,70
30.3952,75.3397,2025-11-11,1124.1,MODIS,70
30.2978,75.6501,2025-11-11,722.0,MODIS,100
30.4132,75.7086,2025-11-11,1090.8,MODIS,90
30.718,75.561,2025-11-11,1509.5,MODIS,100
30.4537,76.1453,2025-11-11,816.8,MODIS,100
30.5236,75.866,2025-11-11,1092.9,VIIRS,50
30.2785,76.0519,2025-11-11,361.0,VIIRS,50
30.272,75.8084,2025-11-11,668.1,MODIS,90
30.4248,75.8707,2025-11-11,461.3,MODIS,90
30.3927,75.9385,2025-11-11,534.1,MODIS,70
30.4408,76.035,2025-11-11,538.4,MODIS,90
30.635,76.477,2025-11-11,311.0,MODIS,100
30.3042,76.5826,2025-11-11,219.6,VIIRS,100
30.4652,76.3346,2025-11-11,187.0,MODIS,70
30.6122,76.8727,2025-11-11,45.2,MODIS,90
30.4085,90.3097,2025-11-11,16.8,MODIS,90
31.1355,74.0368,2025-11-11,33.2,MODIS,70
31.1269,74.6592,2025-11-11,393.0,VIIRS,70
30.8765,74.3228,2025-11-11,492.0,MODIS,90
31.1578,74.7165,2025-11-11,174.1,VIIRS,100
31.0612,75.0569,2025-11-11,1124.5,VIIRS,70
31.1079,75.1542,2025-11-11,752.2,MODIS,90
31.1196,75.1647,2025-11-11,971.5,MODIS,100
31.1075,75.1905,2025-11-11,490.6,MODIS,90
31.1517,75.1402,2025-11-11,1062.8,VIIRS,70
31.2296,75.2292,2025-11-11,1119.5,VIIRS,100
31.0032,75.0904,2025-11-11,980.0,MODIS,90
30.9142,74.9577,2025-11-11,1144.0,MODIS,90
30.8765,75.3927,2025-11-11,810.6,VIIRS,100
31.1362,75.7152,2025-11-11,1721.9,VIIRS,90
30.8729,75.4761,2025-11-11,993.5,MODIS,70
30.9216,75.6524,2025-11-11,1384.2,VIIRS,100
30.7862,75.6013,2025-11-11,471.9,MODIS,90
30.8458,75.4889,2025-11-11,650.6,MODIS,70
31.021,75.675,2025-11-11,1677.3,VIIRS,70
31.2262,75.6423,2025-11-11,1759.4,VIIRS,90
31.083,75.725,2025-11-11,1258.2,VIIRS,90
30.7866,75.6882,2025-11-11,1175.5,VIIRS,100
31.1972,75.368,2025-11-11,477.5,MODIS,70
30.8567,75.8572,2025-11-11,693.4,VIIRS,70
30.8812,75.8209,2025-11-11,869.0,MODIS,90
30.8544,76.2204,2025-11-11,429.7,MODIS,90
30.9772,75.896,2025-11-11,1182.4,MODIS,90
30.8693,76.0444,2025-11-11,760.8,MODIS,90
31.1834,76.0874,2025-11-11,535.7,MODIS,100
30.9839,75.7798,2025-11-11,891.7,MODIS,100
30.958,75.9486,2025-11-11,510.2,VIIRS,90
31.1823,76.6633,2025-11-11,148.2,VIIRS,100
31.0519,76.3301,2025-11-11,220.3,MODIS,90
30.9072,76.7248,2025-11-11,389.6,VIIRS,90
31.0585,76.916,2025-11-11,89.8,VIIRS,50
31.3849,73.9304,2025-11-11,16.0,VIIRS,90
31.4693,74.3497,2025-11-11,167.1,MODIS,90
31.5493,75.0767,2025-11-11,586.2,VIIRS,90
31.7082,74.8119,2025-11-11,452.2,MODIS,70
31.355,75.0001,2025-11-11,308.5,MODIS,90
31.7271,75.0159,2025-11-11,469.1,VIIRS,70
31.3414,75.7134,2025-11-11,770.9,MODIS,70
31.4411,75.4961,2025-11-11,422.0,VIIRS,50
31.5927,75.533,2025-11-11,556.7,MODIS,70
31.5116,75.5021,2025-11-11,888.0,MODIS,70
31.6711,75.4789,2025-11-11,288.5,MODIS,100
31.5232,75.3826,2025-11-11,459.6,MODIS,70
31.3073,76.1463,2025-11-11,450.4,MODIS,70
31.4298,76.0041,2025-11-11,229.3,VIIRS,70
31.6172,75.8447,2025-11-11,477.7,VIIRS,90
31.6119,75.9955,2025-11-11,264.3,VIIRS,70
31.6844,76.6803,2025-11-11,153.9,MODIS,90
31.3957,77.1324,2025-11-11,42.4,MODIS,100
32.1916,74.6363,2025-11-11,69.4,MODIS,100
31.8096,74.8459,2025-11-11,205.6,MODIS,90
32.1302,75.3071,2025-11-11,117.0,MODIS,90
31.8108,76.1773,2025-11-11,154.5,VIIRS,100
31.9087,76.6132,2025-11-11,34.0,MODIS,90
32.5165,75.2934,2025-11-11,31.5,MODIS,70
29.5541,74.3737,2025-11-12,52.8,VIIRS,90
29.3297,74.7965,2025-11-12,136.6,VIIRS,90
29.5192,75.6048,2025-11-12,186.8,VIIRS,90
29.2995,76.0315,2025-11-12,76.0,VIIRS,90
29.331,76.3683,2025-11-12,23.7,VIIRS,90
30.1,74.1026,2025-11-12,31.9,VIIRS,100
29.8567,74.6175,2025-11-12,150.7,VIIRS,90
29.8579,75.2069,2025-11-12,213.2,VIIRS,70
30.0845,75.0927,2025-11-12,427.0,MODIS,90
30.1174,74.9292,2025-11-12,499.4,VIIRS,100
29.8144,75.6668,2025-11-12,323.5,MODIS,70
30.1506,75.6878,2025-11-12,598.9,VIIRS,70
29.8967,75.5424,2025-11-12,316.1,VIIRS,90
30.0834,75.4973,2025-11-12,431.7,VIIRS,90
29.8629,75.6504,2025-11-12,778.4,VIIRS,90
29.8085,76.0264,2025-11-12,420.7,VIIRS,90
30.163,75.8654,2025-11-12,237.4,VIIRS,70
29.9375,76.0042,2025-11-12,510.5,VIIRS,90
29.9508,76.3616,2025-11-12,218.6,MODIS,70
30.1489,76.8755,2025-11-12,43.5,VIIRS,70
30.3954,74.0463,2025-11-12,77.4,VIIRS,90
30.6063,74.646,2025-11-12,281.5,MODIS,100
30.4916,74.3754,2025-11-12,184.6,VIIRS,100
30.4522,74.9943,2025-11-12,465.7,VIIRS,70
30.2866,75.1581,2025-11-12,560.6,VIIRS,90
30.4083,74.9755,2025-11-12,866.6,MODIS,90
30.5695,75.1441,2025-11-12,613.0,VIIRS,100
30.5167,75.1241,2025-11-12,398.1,VIIRS,90
30.4737,74.8047,2025-11-12,672.4,VIIRS,90
30.4901,75.1959,2025-11-12,974.4,VIIRS,50
30.3922,75.5851,2025-11-12,927.6,MODIS,90
30.365,75.4074,2025-11-12,744.3,VIIRS,70
30.4336,75.3757,2025-11-12,1084.3,MODIS,90
30.3526,75.3213,2025-11-12,988.7,VIIRS,70
30.4413,75.5984,2025-11-12,532.7,MODIS,100
30.3807,75.4474,2025-11-12,1517.4,VIIRS,90
30.3915,75.4248,2025-11-12,1226.5,MODIS,90
30.4689,75.5719,2025-11-12,698.6,MODIS,70
30.5003,75.3349,2025-11-12,664.2,VIIRS,50
30.615,75.351,2025-11-12,1156.2,VIIRS,90
30.5684,76.0138,2025-11-12,1129.8,MODIS,100
30.302,76.1352,2025-11-12,644.1,MODIS,100
30.704,75.809,2025-11-12,550.5,MODIS,90
30.4367,76.2113,2025-11-12,579.9,VIIRS,70
30.3877,75.8195,2025-11-12,1183.6,MODIS,90
30.5227,75.9593,2025-11-12,814.5,VIIRS,90
30.6146,75.823,2025-11-12,833.8,VIIRS,100
30.4369,76.7111,2025-11-12,200.7,MODIS,70
30.6724,76.4399,2025-11-12,144.5,MODIS,90
30.5621,77.2154,2025-11-12,31.6,VIIRS,50
30.8773,73.9303,2025-11-12,66.0,MODIS,90
31.1394,74.435,2025-11-12,421.1,MODIS,90
30.8033,74.2889,2025-11-12,425.9,VIIRS,50
31.1652,74.6567,2025-11-12,342.7,VIIRS,70
30.8414,75.1024,2025-11-12,1074.5,MODIS,100
31.0054,74.7838,2025-11-12,327.1,MODIS,100
30.9052,74.8723,2025-11-12,587.7,MODIS,70
31.1378,75.1321,2025-11-12,755.8,VIIRS,70
31.2208,74.8271,2025-11-12,402.7,VIIRS,90
31.1365,74.9572,2025-11-12,917.0,MODIS,70
31.224,74.7951,2025-11-12,487.5,VIIRS,90
30.8267,75.6465,2025-11-12,1321.9,MODIS,100
31.1009,75.2863,2025-11-12,1265.4,MODIS,90
30.9635,75.3795,2025-11-12,1201.4,VIIRS,90
30.7714,75.6591,2025-11-12,771.6,VIIRS,90
31.1009,75.6755,2025-11-12,1464.0,VIIRS,90
30.8222,75.5073,2025-11-12,733.4,MODIS,50
30.9608,75.6087,2025-11-12,1186.9,VIIRS,90
30.9926,75.6472,2025-11-12,1665.3,MODIS,90
30.9935,75.3052,2025-11-12,927.7,MODIS,100
31.098,75.3069,2025-11-12,1428.5,MODIS,50
30.9432,76.0704,2025-11-12,558.7,VIIRS,90
30.9652,76.1249,2025-11-12,414.4,VIIRS,70
31.0829,76.0824,2025-11-12,775.8,MODIS,90
31.1714,75.8922,2025-11-12,375.2,VIIRS,70
31.1384,76.2103,2025-11-12,604.7,VIIRS,90
31.1983,75.9872,2025-11-12,732.5,MODIS,90
31.0361,76.11,2025-11-12,1277.8,MODIS,100
31.0517,76.6684,2025-11-12,487.2,VIIRS,100
30.9914,76.3504,2025-11-12,260.0,VIIRS,70
30.8194,76.4479,2025-11-12,142.0,VIIRS,100
31.1829,77.1595,2025-11-12,64.8,MODIS,70
31.5007,73.8432,2025-11-12,30.4,VIIRS,70
31.42,74.4533,2025-11-12,107.1,VIIRS,70
31.3625,74.9297,2025-11-12,675.6,MODIS,70
31.5668,75.0872,2025-11-12,628.3,MODIS,70
31.3237,75.0973,2025-11-12,383.0,MODIS,100
31.6649,75.2034,2025-11-12,238.3,VIIRS,70
31.4066,75.6442,2025-11-12,887.3,VIIRS,90
31.7057,75.4869,2025-11-12,409.5,VIIRS,70
31.3024,75.3229,2025-11-12,320.3,MODIS,100
31.308,75.3358,2025-11-12,416.6,VIIRS,90
31.444,75.4319,2025-11-12,943.4,VIIRS,50
31.5491,75.3563,2025-11-12,540.5,MODIS,100
31.3724,75.8837,2025-11-12,189.8,VIIRS,90
31.2821,76.013,2025-11-12,350.3,VIIRS,100
31.3198,76.1351,2025-11-12,506.8,MODIS,90
31.4735,76.1183,2025-11-12,234.2,MODIS,90
31.6061,76.3823,2025-11-12,284.9,MODIS,100
31.6018,77.0651,2025-11-12,24.9,VIIRS,90
31.8913,74.3558,2025-11-12,29.2,VIIRS,90
32.1268,74.7703,2025-11-12,208.1,VIIRS,50
31.9722,75.3656,2025-11-12,204.5,VIIRS,90
31.9446,75.8373,2025-11-12,217.6,MODIS,100
32.0436,76.6121,2025-11-12,58.1,MODIS,90
32.6234,75.3061,2025-11-12,16.7,MODIS,50
34.323,92.0523,2025-11-12,43.2,VIIRS,90
29.6886,74.466,2025-11-13,46.8,MODIS,50
29.6326,74.9731,2025-11-13,41.3,MODIS,90
29.6206,75.4387,2025-11-13,189.3,VIIRS,70
29.7169,76.0607,2025-11-13,87.7,VIIRS,70
29.5773,76.481,2025-11-13,54.2,VIIRS,70
30.0339,73.8288,2025-11-13,24.0,VIIRS,70
29.8149,74.6291,2025-11-13,171.3,VIIRS,90
29.9441,74.8107,2025-11-13,229.9,MODIS,100
29.8992,75.1874,2025-11-13,424.3,MODIS,70
30.2026,75.1641,2025-11-13,576.8,MODIS,90
30.1565,75.4657,2025-11-13,421.2,MODIS,100
30.0117,75.6486,2025-11-13,482.6,MODIS,70
29.9113,75.6759,2025-11-13,786.7,VIIRS,50
30.062,75.5449,2025-11-13,265.3,VIIRS,100
30.1896,76.2087,2025-11-13,290.3,MODIS,100
29.9061,75.8428,2025-11-13,566.1,VIIRS,90
29.9308,76.008,2025-11-13,331.9,MODIS,90
30.1116,76.5649,2025-11-13,94.1,VIIRS,90
29.9378,76.8202,2025-11-13,28.4,MODIS,70
30.3455,73.9853,2025-11-13,32.9,MODIS,90
30.6151,74.7165,2025-11-13,338.0,MODIS,50
30.6334,74.3082,2025-11-13,305.5,VIIRS,90
30.6122,74.9893,2025-11-13,612.6,VIIRS,90
30.3497,75.0884,2025-11-13,709.9,VIIRS,90
30.3279,75.224,2025-11-13,1010.9,VIIRS,90
30.7161,74.8334,2025-11-13,691.6,MODIS,50
30.4452,74.78,2025-11-13,580.1,MODIS,90
30.4047,74.8729,2025-11-13,771.5,MODIS,50
30.7122,74.7828,2025-11-13,792.8,VIIRS,90
30.3679,75.4798,2025-11-13,500.2,MODIS,100
30.4321,75.4314,2025-11-13,520.1,VIIRS,70
30.5296,75.3796,2025-11-13,1349.4,MODIS,90
30.3739,75.3859,2025-11-13,682.7,VIIRS,50
30.6917,75.6372,2025-11-13,932.1,VIIRS,50
30.7003,75.7031,2025-11-13,1169.9,MODIS,50
30.6832,75.4295,2025-11-13,1524.9,VIIRS,70
30.5061,75.5154,2025-11-13,1543.7,MODIS,70
30.6217,75.551,2025-11-13,1526.4,MODIS,70
30.6319,75.9986,2025-11-13,706.6,VIIRS,100
30.5214,76.1117,2025-11-13,1043.5,MODIS,70
30.627,76.0306,2025-11-13,1029.2,VIIRS,70
30.3568,75.8645,2025-11-13,588.3,MODIS,100
30.3528,75.8112,2025-11-13,336.5,VIIRS,70
30.5527,76.0598,2025-11-13,616.2,VIIRS,70
30.3868,76.1565,2025-11-13,766.5,VIIRS,90
30.535,76.2756,2025-11-13,213.8,MODIS,100
30.319,76.3677,2025-11-13,283.3,MODIS,70
30.3942,77.1324,2025-11-13,61.2,VIIRS,90
30.8581,73.9692,2025-11-13,66.3,VIIRS,90
30.9524,74.6174,2025-11-13,432.3,MODIS,90
31.1165,74.6447,2025-11-13,348.7,VIIRS,90
30.8881,74.9853,2025-11-13,914.2,VIIRS,70
30.8254,75.0635,2025-11-13,1119.5,MODIS,90
31.1815,74.9096,2025-11-13,643.3,VIIRS,100
30.9436,75.1274,2025-11-13,666.0,MODIS,70
30.8876,74.9316,2025-11-13,1121.6,MODIS,90
